study_id,case_id,parent_index,change_paths,seed,arm,candidate_status,candidate_program,field_hamming,behavioral_novelty,movement_novelty,construction_novelty,reproduction_novelty,initial_physical_sha256,pre_shock_state_sha256,established_at_shock,pre_shock_lineage_share,focal_survived_famine,shocked_lineage_share_auc,shadow_lineage_share_auc,lineage_share_auc_gap,shocked_lineage_alive_auc,shadow_lineage_alive_auc,lineage_alive_auc_gap,shocked_population_auc,shadow_population_auc,population_auc_gap,population_recovery_steps,population_recovery_censored,conservation_ok,pre_capacity_blocked_births,shocked_capacity_blocked_births,shadow_capacity_blocked_births,capacity_blocked_births
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7100,parent,exact_parent,"{""construction"":""always"",""movement"":""default"",""reproduce_at"":14,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",0,0,0,0,0,sha256:e8bff0e4c74a22ccec8ffbd79b1add7bc7ac2b9f75300c1f75b14bc2e7267e6f,sha256:c67416d78ace3a4a75c52142890bda54e0a980b44abb3cb023058febc250a6d4,True,0.112698348231,False,0,0,0,0,0,0,1382,1704,-322,36,False,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7100,typed_macro,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":18,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:e8bff0e4c74a22ccec8ffbd79b1add7bc7ac2b9f75300c1f75b14bc2e7267e6f,sha256:3d8a60a7a92a9d6c423ec3facf6395ecabb1ed7b6669187250cf4e9095eac408,True,0.071144080038,False,0,0,0,0,0,0,953,2221,-1268,,True,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7100,random_same_mask,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":19,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:e8bff0e4c74a22ccec8ffbd79b1add7bc7ac2b9f75300c1f75b14bc2e7267e6f,sha256:7b850bbf64f8fce9868a13d6654ee66e3396da339e09b940e318b6691de7f0e6,True,0.239342243694,True,7.36768481545,9.55256126997,-2.18487645452,135,337,-202,1119,2116,-997,,True,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7100,codex_agent_itt,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":20,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:e8bff0e4c74a22ccec8ffbd79b1add7bc7ac2b9f75300c1f75b14bc2e7267e6f,sha256:c3ca2ffaba8b67060407d6ea3f9fb21a45b045011fc04d0f0e531c161315e041,True,0.157461643748,True,25.3518399901,0,25.3518399901,316,0,316,752,1772,-1020,,True,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7101,parent,exact_parent,"{""construction"":""always"",""movement"":""default"",""reproduce_at"":14,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",0,0,0,0,0,sha256:c8be15f73aff0fa2bcd29b2469cc25f09d83a06ddb9aeda7e778dcbfd197b782,sha256:79122ce99f7752f4203e20fa4baac6cfc6290ce686d4d6c35067bfa71146b7af,False,0,False,0,0,0,0,0,0,2363,2394,-31,7,False,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7101,typed_macro,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":18,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:c8be15f73aff0fa2bcd29b2469cc25f09d83a06ddb9aeda7e778dcbfd197b782,sha256:248d3a3a4f94bedf44ca8e418be60dc749e3434c102a70940c8c2549f4364a4a,False,0,False,0,0,0,0,0,0,1192,2191,-999,,True,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7101,random_same_mask,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":19,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:c8be15f73aff0fa2bcd29b2469cc25f09d83a06ddb9aeda7e778dcbfd197b782,sha256:de674402b5df0d8a9e85b68e3342529ec64228ec17f3bfa19744eb992d885bdc,False,0,False,0,0,0,0,0,0,1192,2191,-999,,True,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7101,codex_agent_itt,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":20,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:c8be15f73aff0fa2bcd29b2469cc25f09d83a06ddb9aeda7e778dcbfd197b782,sha256:982cc835d5043448443e369cc81df45ea1bff485449af59b96064e1a987262c8,False,0,False,0,0,0,0,0,0,1192,2191,-999,,True,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7102,parent,exact_parent,"{""construction"":""always"",""movement"":""default"",""reproduce_at"":14,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",0,0,0,0,0,sha256:4a0c2036a0b774d9a76313acad1cdc63869a11a581cfebc9f643294b46ce6be9,sha256:53fec7a8ea97045fb4a1af9e19ed2c8cf1773e8ceff9b5501ffb03435a6a597d,False,0,False,0,0,0,0,0,0,232,187,45,2,False,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7102,typed_macro,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":18,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:4a0c2036a0b774d9a76313acad1cdc63869a11a581cfebc9f643294b46ce6be9,sha256:617f30deedc1c0430aa0e292c4104e4336925dd777a84f23b547886e8d723f6a,True,0.10745619294,True,9.97660890014,6.42888910077,3.54771979937,288,263,25,1735,2458,-723,,True,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7102,random_same_mask,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":19,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:4a0c2036a0b774d9a76313acad1cdc63869a11a581cfebc9f643294b46ce6be9,sha256:14dcf8e486a8eec41ec42b5270d2960c115b5106cf1c869176b9fcb507ba4f83,True,0.0387441824762,True,0.0851449275362,0,0.0851449275362,2,0,2,1429,1474,-45,1,False,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7102,codex_agent_itt,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":20,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:4a0c2036a0b774d9a76313acad1cdc63869a11a581cfebc9f643294b46ce6be9,sha256:6159187a67ad3f255fbcb7333442f6151a9c7a0be8da8c38c55857019b7932bc,True,0.0733963605453,True,0.313131313131,15.1076168929,-14.7944855798,3,221,-218,728,886,-158,41,False,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7103,parent,exact_parent,"{""construction"":""always"",""movement"":""default"",""reproduce_at"":14,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",0,0,0,0,0,sha256:2a2e035fd8ff68b1a8c03537ac21e113ac00d11d77a96ab524ddaad15637c961,sha256:26f46ba6c689b7d6b04f7c49bc836fcd1135b7a209da26af95070786351506e7,False,0,False,0,0,0,0,0,0,1356,1903,-547,12,False,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7103,typed_macro,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":18,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:2a2e035fd8ff68b1a8c03537ac21e113ac00d11d77a96ab524ddaad15637c961,sha256:73637ff397b0bc66e30d8e6b0a176084a79bb4d57f7caa7bfad31ba58dcd9b07,True,0.0951720362362,False,0,0,0,0,0,0,2008,1957,51,18,False,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7103,random_same_mask,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":19,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:2a2e035fd8ff68b1a8c03537ac21e113ac00d11d77a96ab524ddaad15637c961,sha256:d71fe41a5d0eecdcee2f641365947d394bcc7cef542b170cd3a5f32f9d3e4124,True,0.0713836566998,True,2.24099621777,7.31934760569,-5.07835138792,66,358,-292,2147,2858,-711,53,False,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7103,codex_agent_itt,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":20,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:2a2e035fd8ff68b1a8c03537ac21e113ac00d11d77a96ab524ddaad15637c961,sha256:0feecaea69074e924808b90fb8313f24e81154cc29d13c24bdab8d6927086a99,False,0,False,0,0,0,0,0,0,3005,3105,-100,20,False,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7104,parent,exact_parent,"{""construction"":""always"",""movement"":""default"",""reproduce_at"":14,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",0,0,0,0,0,sha256:68c05ab61f461132a9462697750238e243588b9ce96a23b739870db3e20fdf8b,sha256:fa6781de3e124d0c70d3e55cc312eebbfd1ccb1181aacf166ccc97a0e25fc1e2,False,0,False,0,0,0,0,0,0,1765,1845,-80,7,False,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7104,typed_macro,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":18,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:68c05ab61f461132a9462697750238e243588b9ce96a23b739870db3e20fdf8b,sha256:c43c28ff337dfddc7236c1ab5b32e67cfa005083da233380aac64f1529e42386,True,0.0402570154491,True,1.06095645507,0.0481310803891,1.01282537468,34,3,31,1731,3418,-1687,,True,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7104,random_same_mask,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":19,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:68c05ab61f461132a9462697750238e243588b9ce96a23b739870db3e20fdf8b,sha256:af5edcff96acfa940f48203bf7bbf630253da425b4be43ac0e98f39cfa365680,True,0.0564120558842,True,1.95246034938,2.58704192239,-0.634581573009,65,78,-13,1983,1953,30,1,False,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7104,codex_agent_itt,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":20,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:68c05ab61f461132a9462697750238e243588b9ce96a23b739870db3e20fdf8b,sha256:e9c36b1de0f9bfc965f70859bc715980ab0b722b99c77cf03fdbaafbc85926c2,False,0,False,0,0,0,0,0,0,2235,2485,-250,3,False,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7105,parent,exact_parent,"{""construction"":""always"",""movement"":""default"",""reproduce_at"":14,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",0,0,0,0,0,sha256:0de3e94243530c8699e44537a6d85f4e3a1b139c6b905a797a9a601763f8b541,sha256:5d4c87315f4956bd832f3a94b414f957c0fc03814db4609a69b9f0e6f280414a,False,0,False,0,0,0,0,0,0,1301,1793,-492,,True,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7105,typed_macro,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":18,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:0de3e94243530c8699e44537a6d85f4e3a1b139c6b905a797a9a601763f8b541,sha256:5fffca06a62de57f5b6a315c027d31b91d138737e0f866433eedf5ec3792ce62,False,0,False,0,0,0,0,0,0,1301,1793,-492,,True,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7105,random_same_mask,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":19,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:0de3e94243530c8699e44537a6d85f4e3a1b139c6b905a797a9a601763f8b541,sha256:5a6aaf3e5438df0d57415dcdfd18ea17035812c6326138476d29d079b915b39e,False,0,False,0,0,0,0,0,0,1301,1793,-492,,True,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7105,codex_agent_itt,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":20,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:0de3e94243530c8699e44537a6d85f4e3a1b139c6b905a797a9a601763f8b541,sha256:68988f9feb33859962aa7cb0eec4b139d46b2444b4933de7f9d54f3915127f32,False,0,False,0,0,0,0,0,0,1301,1793,-492,,True,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7106,parent,exact_parent,"{""construction"":""always"",""movement"":""default"",""reproduce_at"":14,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",0,0,0,0,0,sha256:7c38697a374c73c1dfd3a1bc30000c94ef176d36672d9fbb1612c8c44797f5ce,sha256:3176189d18cee2ddebd8004edcd8d961753f6f77fc61b55982811102b0a86ca4,True,0.156307516876,False,0,0,0,0,0,0,1167,869,298,1,False,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7106,typed_macro,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":18,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:7c38697a374c73c1dfd3a1bc30000c94ef176d36672d9fbb1612c8c44797f5ce,sha256:b32763ef2c4d1728c58bdb6ac1a7bc101525d695acda7ec51eaf4703f86c182a,True,0.250728598696,True,30.3283105783,26.9693737549,3.35893682341,337,431,-94,676,966,-290,,True,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7106,random_same_mask,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":19,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:7c38697a374c73c1dfd3a1bc30000c94ef176d36672d9fbb1612c8c44797f5ce,sha256:3b2baa2cd378d6637519bb08c7b333482ff32a6f2d419e44db4e9f7a8ab3abaa,True,0.163403660279,True,18.1835123978,10.7706029451,7.41290945268,291,169,122,1000,1007,-7,12,False,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7106,codex_agent_itt,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":20,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:7c38697a374c73c1dfd3a1bc30000c94ef176d36672d9fbb1612c8c44797f5ce,sha256:40dda03eb6243b6dbb0979f70e434e901e73b6ad21a95fdca3f55228ac09d7dd,True,0.112373140685,True,0.422794117647,4.91228316156,-4.48948904391,7,135,-128,616,1652,-1036,,True,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7107,parent,exact_parent,"{""construction"":""always"",""movement"":""default"",""reproduce_at"":14,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",0,0,0,0,0,sha256:82e05853b640ba41a0ef5bd86c413edd2379b1f62a430d0783d27ce8f27ec096,sha256:d09b97ca00eddedeae1086cfed19d7ee9990cd4cf4354aa088b6debd2697b2a7,True,0.101535721525,False,0,4.96631497099,-4.96631497099,0,159,-159,890,1832,-942,,True,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7107,typed_macro,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":18,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:82e05853b640ba41a0ef5bd86c413edd2379b1f62a430d0783d27ce8f27ec096,sha256:beb31d3d5f7bb7fe1309d2c0d00282e5da3068616aa4afb7940cc512703f8347,True,0.193224283932,True,23.114751057,17.3453811382,5.76936991884,578,371,207,1515,1280,235,23,False,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7107,random_same_mask,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":19,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:82e05853b640ba41a0ef5bd86c413edd2379b1f62a430d0783d27ce8f27ec096,sha256:1f4d31d8f4feadddf6341b61e7b805b056ba5050627f6f4b8ea5ce02a2a0fd89,True,0.143575203156,True,13.6263239743,17.8106172428,-4.1842932685,419,424,-5,1887,1421,466,12,False,True,0,0,0,0
semantic-variation-v1,case-18,6,"[""movement"",""reproduce_at"",""require_uncrowded""]",7107,codex_agent_itt,valid,"{""construction"":""always"",""movement"":""seek_resource"",""reproduce_at"":20,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,1,0,0.333333333333,sha256:82e05853b640ba41a0ef5bd86c413edd2379b1f62a430d0783d27ce8f27ec096,sha256:435ded8ff3af547c9940132ed78dfcae41fd7b4a39718be0656bc18eb02fe936,True,0.0935324116733,True,11.2321752444,1.97320347034,9.25897177408,286,48,238,1515,1625,-110,21,False,True,0,0,0,0
semantic-variation-v1,case-19,6,"[""construction"",""reproduce_at"",""require_uncrowded""]",7100,parent,exact_parent,"{""construction"":""always"",""movement"":""default"",""reproduce_at"":14,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",0,0,0,0,0,sha256:e8bff0e4c74a22ccec8ffbd79b1add7bc7ac2b9f75300c1f75b14bc2e7267e6f,sha256:e9473f66847ea3861a48fc9daf7250b7ee6813e86a5e79ab48352cd319ef861a,True,0.112698348231,False,0,0,0,0,0,0,1382,1704,-322,36,False,True,0,0,0,0
semantic-variation-v1,case-19,6,"[""construction"",""reproduce_at"",""require_uncrowded""]",7100,typed_macro,valid,"{""construction"":""until_nonzero"",""movement"":""default"",""reproduce_at"":18,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.333333333333,0,0.666666666667,0.333333333333,sha256:e8bff0e4c74a22ccec8ffbd79b1add7bc7ac2b9f75300c1f75b14bc2e7267e6f,sha256:67cfa2f311c0685d608aa52b11f733df83fa94425c959740d26fb0859bc95278,False,0.0560319917441,False,0,0,0,0,0,0,59,1048,-989,,True,True,0,0,0,0
semantic-variation-v1,case-19,6,"[""construction"",""reproduce_at"",""require_uncrowded""]",7100,random_same_mask,valid,"{""construction"":""never"",""movement"":""default"",""reproduce_at"":26,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,0,1,0.333333333333,sha256:e8bff0e4c74a22ccec8ffbd79b1add7bc7ac2b9f75300c1f75b14bc2e7267e6f,sha256:194b99a2080823ecbff721d9329fb7154470458ab3dea475f1696f7d2c290134,True,0.120987053272,True,11.3868613239,13.0838273275,-1.6969660036,324,349,-25,1658,1603,55,9,False,True,0,0,0,0
semantic-variation-v1,case-19,6,"[""construction"",""reproduce_at"",""require_uncrowded""]",7100,codex_agent_itt,valid,"{""construction"":""until_nonzero"",""movement"":""default"",""reproduce_at"":20,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.333333333333,0,0.666666666667,0.333333333333,sha256:e8bff0e4c74a22ccec8ffbd79b1add7bc7ac2b9f75300c1f75b14bc2e7267e6f,sha256:e65a8fa6e5ea8fe014281ed49ffb82177d5e2cfd32c63d3c3396e0d0d2bdd6e2,True,0.0811113531958,True,2.20092955141,1.12748184179,1.07344770962,36,20,16,1459,1696,-237,15,False,True,0,0,0,0
semantic-variation-v1,case-19,6,"[""construction"",""reproduce_at"",""require_uncrowded""]",7101,parent,exact_parent,"{""construction"":""always"",""movement"":""default"",""reproduce_at"":14,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",0,0,0,0,0,sha256:c8be15f73aff0fa2bcd29b2469cc25f09d83a06ddb9aeda7e778dcbfd197b782,sha256:62ea8cb88e27d691ece237cf13174029b72d3f622b142a24555a2a56513ead94,False,0,False,0,0,0,0,0,0,2363,2394,-31,7,False,True,0,0,0,0
semantic-variation-v1,case-19,6,"[""construction"",""reproduce_at"",""require_uncrowded""]",7101,typed_macro,valid,"{""construction"":""until_nonzero"",""movement"":""default"",""reproduce_at"":18,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.333333333333,0,0.666666666667,0.333333333333,sha256:c8be15f73aff0fa2bcd29b2469cc25f09d83a06ddb9aeda7e778dcbfd197b782,sha256:f68c9eafac67b1eb39c2cd4305a8920e66fd95c7fd05e7b58ec4b92dde79ac9c,False,0,False,0,0,0,0,0,0,465,967,-502,7,False,True,0,0,0,0
semantic-variation-v1,case-19,6,"[""construction"",""reproduce_at"",""require_uncrowded""]",7101,random_same_mask,valid,"{""construction"":""never"",""movement"":""default"",""reproduce_at"":26,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,0,1,0.333333333333,sha256:c8be15f73aff0fa2bcd29b2469cc25f09d83a06ddb9aeda7e778dcbfd197b782,sha256:4b217a06639dec231da066dc540a8332bfa383d6120d85e3201a891123d9cf55,False,0,False,0,0,0,0,0,0,1512,1815,-303,41,False,True,0,0,0,0
semantic-variation-v1,case-19,6,"[""construction"",""reproduce_at"",""require_uncrowded""]",7101,codex_agent_itt,valid,"{""construction"":""until_nonzero"",""movement"":""default"",""reproduce_at"":20,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.333333333333,0,0.666666666667,0.333333333333,sha256:c8be15f73aff0fa2bcd29b2469cc25f09d83a06ddb9aeda7e778dcbfd197b782,sha256:4ceb26f8b709917489d04849588bdcdd967b5a070be9626c8c91b22609ee18c4,False,0,False,0,0,0,0,0,0,465,967,-502,7,False,True,0,0,0,0
semantic-variation-v1,case-19,6,"[""construction"",""reproduce_at"",""require_uncrowded""]",7102,parent,exact_parent,"{""construction"":""always"",""movement"":""default"",""reproduce_at"":14,""require_uncrowded"":true,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",0,0,0,0,0,sha256:4a0c2036a0b774d9a76313acad1cdc63869a11a581cfebc9f643294b46ce6be9,sha256:b93ddfbd059eef487321c847cdd4a13d5ab9e9024f28fd9b538e6cc06b89bf0e,False,0,False,0,0,0,0,0,0,232,187,45,2,False,True,0,0,0,0
semantic-variation-v1,case-19,6,"[""construction"",""reproduce_at"",""require_uncrowded""]",7102,typed_macro,valid,"{""construction"":""until_nonzero"",""movement"":""default"",""reproduce_at"":18,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.333333333333,0,0.666666666667,0.333333333333,sha256:4a0c2036a0b774d9a76313acad1cdc63869a11a581cfebc9f643294b46ce6be9,sha256:035df259485650ad5a6f9fc8129233a63b876e52104f664af01901f05f0509c4,True,0.0409030657603,True,2.05601084248,0.199341397849,1.85666944463,45,6,39,1110,1457,-347,7,False,True,0,0,0,0
semantic-variation-v1,case-19,6,"[""construction"",""reproduce_at"",""require_uncrowded""]",7102,random_same_mask,valid,"{""construction"":""never"",""movement"":""default"",""reproduce_at"":26,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.444444444444,0,1,0.333333333333,sha256:4a0c2036a0b774d9a76313acad1cdc63869a11a581cfebc9f643294b46ce6be9,sha256:0b5bd2b4030e41523e7edef70d32acc3d97a5f6727235fd9f1d1ad7e60822537,True,0.0906468823574,True,1.17500555001,1.53856421356,-0.363558663559,14,15,-1,715,125,590,1,False,True,0,0,0,0
semantic-variation-v1,case-19,6,"[""construction"",""reproduce_at"",""require_uncrowded""]",7102,codex_agent_itt,valid,"{""construction"":""until_nonzero"",""movement"":""default"",""reproduce_at"":20,""require_uncrowded"":false,""schema"":1,""traits"":{""construct"":-1,""role"":""producer"",""taste"":-1}}",3,0.333333333333,0,0.666666666667,0.333333333333,sha256:4a0c2036a0b774d9a76313acad1cdc63869a11a581cfebc9f643294b46ce6be9,sha256:00563d6c6e2222269b9953a5cb0f38164990c71fd8e445cefca88a732bcb9680,False,0,False,0,0,0,0,0,0,1205,2036,-831,,True,True,0,0,0,0
